pic1,pic2,pic3,sound,image_icon1,image_icon2,image_icon3,sound1,sound2,condition,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_vowels.thisRepN,trials_vowels.thisTrialN,trials_vowels.thisN,trials_vowels.thisIndex,text_instructions.started,text_instructions.stopped,key_resp_instructions.keys,key_resp_instructions.rt,key_resp_instructions.started,key_resp_instructions.stopped,text_prompt_vowels.started,text_prompt_vowels.stopped,key_resp_prompt_vowels.keys,key_resp_prompt_vowels.rt,key_resp_prompt_vowels.started,key_resp_prompt_vowels.stopped,blank500.started,blank500.stopped,image_rune_left1.started,image_rune_left1.stopped,image_rune_right1.started,image_rune_right1.stopped,image_rune_mid1.started,image_rune_mid1.stopped,sound_phoneme.started,sound_phoneme.stopped,text_listen.started,text_listen.stopped,image_rune_left.started,image_rune_left.stopped,image_rune_right.started,image_rune_right.stopped,image_rune_mid.started,image_rune_mid.stopped,image_speaker_left.started,image_speaker_left.stopped,image_speaker_right.started,image_speaker_right.stopped,image_speaker_mid.started,image_speaker_mid.stopped,text_practice.started,text_practice.stopped,key_select_sound.keys,key_select_sound.started,key_select_sound.stopped,key_resp_next_trial.keys,key_resp_next_trial.rt,key_resp_next_trial.started,key_resp_next_trial.stopped,phoneme_practice1.started,phoneme_practice1.stopped,phoneme_practice2.started,phoneme_practice2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,11.05335184300202,None,space,1.0175652019970585,11.05335184300202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2020_Mar_11_0918,grapheme_phoneme_mapping,2020.1.2,60.42070708819567,
pics/blank.jpg,pics/blank.jpg,pics/v3.png,sound/test.wav,pics/blank.jpg,pics/blank.jpg,pics/speaker_icon.jpg,sound/ih.wav,sound/blank.wav,vowel,0,0,0,0,0,0,0,0,,,,,,,12.112826944998233,None,space,0.5010789389925776,12.112826944998233,None,46.66441952899913,None,13.946714778998285,None,13.946714778998285,None,13.946714778998285,None,0.560826897577499,None,13.414650930004427,None,20.763069688007818,None,20.763069688007818,None,20.763069688007818,None,21.4011434080021,None,21.4011434080021,None,21.4011434080021,None,21.4011434080021,None,None,20.763069688007818,None,space,25.85191508900607,20.763069688007818,None,20.700170825372336,None,20.700170825372336,None,1,2020_Mar_11_0918,grapheme_phoneme_mapping,2020.1.2,60.42070708819567,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.16358408900851,None,48.35016870399704,None,48.35016870399704,None,48.35016870399704,None,0.5169419041631045,None,47.86365606600884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
