block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_vowels.thisRepN,trials_vowels.thisTrialN,trials_vowels.thisN,trials_vowels.thisIndex,pic1,pic2,pic3,sound,image_icon1,image_icon2,image_icon3,sound1,sound2,condition,text_instructions.started,text_instructions.stopped,key_resp_instructions.keys,key_resp_instructions.rt,key_resp_instructions.started,key_resp_instructions.stopped,text_prompt_vowels.started,text_prompt_vowels.stopped,key_resp_prompt_vowels.keys,key_resp_prompt_vowels.rt,key_resp_prompt_vowels.started,key_resp_prompt_vowels.stopped,blank500.started,blank500.stopped,image_rune_left1.started,image_rune_left1.stopped,image_rune_right1.started,image_rune_right1.stopped,image_rune_mid1.started,image_rune_mid1.stopped,sound_phoneme.started,sound_phoneme.stopped,text_listen.started,text_listen.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,9.209035833991948,None,space,0.4738081990071805,9.209035833991948,None,,,,,,,,,,,,,,,,,,,1,2020_Mar_11_0031,grapheme_phoneme_mapping,2020.1.2,59.93352616642185,
,,,,,,,,,,,,,,,,,,,,,,,,9.705452551992494,None,space,0.35043921098986175,9.705452551992494,None,10.105354382001678,None,11.271455968992086,None,11.271455968992086,None,11.271455968992086,None,0.5437842929823091,None,10.756809318001615,None,,,,,,
