pic1,pic2,pic3,sound,image_icon1,image_icon2,image_icon3,sound1,sound2,condition,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_vowels.thisRepN,trials_vowels.thisTrialN,trials_vowels.thisN,trials_vowels.thisIndex,text_instructions.started,text_instructions.stopped,key_resp_instructions.keys,key_resp_instructions.rt,key_resp_instructions.started,key_resp_instructions.stopped,text_prompt_vowels.started,text_prompt_vowels.stopped,key_resp_prompt_vowels.keys,key_resp_prompt_vowels.rt,key_resp_prompt_vowels.started,key_resp_prompt_vowels.stopped,blank500.started,blank500.stopped,image_rune_left1.started,image_rune_left1.stopped,image_rune_right1.started,image_rune_right1.stopped,image_rune_mid1.started,image_rune_mid1.stopped,sound_phoneme.started,sound_phoneme.stopped,text_listen.started,text_listen.stopped,image_rune_left.started,image_rune_left.stopped,image_rune_right.started,image_rune_right.stopped,image_rune_mid.started,image_rune_mid.stopped,image_speaker_left.started,image_speaker_left.stopped,image_speaker_right.started,image_speaker_right.stopped,image_speaker_mid.started,image_speaker_mid.stopped,key_resp_next_trial.keys,key_resp_next_trial.rt,key_resp_next_trial.started,key_resp_next_trial.stopped,text_practice.started,text_practice.stopped,key_select_sound.keys,key_select_sound.rt,key_select_sound.started,key_select_sound.stopped,phoneme_practice1.started,phoneme_practice1.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,7.955445908010006,None,space,0.2950556480063824,7.955445908010006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2020_Mar_10_2341,grapheme_phoneme_mapping,2020.1.2,59.7833364592041,
pics/blank.jpg,pics/blank.jpg,pics/v3.png,sound/test.wav,pics/blank.jpg,pics/blank.jpg,pics/speaker_icon.jpg,sound/ih.wav,sound/blank.wav,vowel,0,0,0,0,0,0,0,0,,,,,,,8.273157520001405,None,space,0.4922520580003038,8.273157520001405,None,23.938406582004973,None,9.991590475998237,None,9.991590475998237,None,9.991590475998237,None,0.5470788620004896,None,9.472203869008808,None,16.722215738001978,None,16.722215738001978,None,16.722215738001978,None,17.355809301006957,None,17.355809301006957,None,17.355809301006957,None,space,7.188965495006414,16.722215738001978,None,17.355809301006957,None,"['1', '1', '1', '2', '2']","[3.040907280999818, 5.209736068994971, 5.658768209992559, 6.1277222280041315, 6.464838269996108]",16.722215738001978,None,None,None,1,2020_Mar_10_2341,grapheme_phoneme_mapping,2020.1.2,59.7833364592041,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.439073753004777,24.439073753004777,25.507567371008918,None,25.507567371008918,None,25.507567371008918,None,0.5146687423839467,None,25.023028655996313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
