block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_vowels.thisRepN,trials_vowels.thisTrialN,trials_vowels.thisN,trials_vowels.thisIndex,pic1,pic2,pic3,sound,image_icon1,image_icon2,image_icon3,sound1,sound2,condition,text_instructions.started,text_instructions.stopped,key_resp_instructions.keys,key_resp_instructions.rt,key_resp_instructions.started,key_resp_instructions.stopped,text_prompt_vowels.started,text_prompt_vowels.stopped,key_resp_prompt_vowels.keys,key_resp_prompt_vowels.rt,key_resp_prompt_vowels.started,key_resp_prompt_vowels.stopped,blank500.started,blank500.stopped,image_rune_left1.started,image_rune_left1.stopped,image_rune_right1.started,image_rune_right1.stopped,image_rune_mid1.started,image_rune_mid1.stopped,sound_phoneme.started,sound_phoneme.stopped,text_listen.started,text_listen.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,10.914295103997574,None,space,1.0771980739955325,10.914295103997574,None,,,,,,,,,,,,,,,,,,,1,2020_Mar_11_0106,grapheme_phoneme_mapping,2020.1.2,59.96483158186987,
,,,,,,,,,,,,,,,,,,,,,,,,12.039079112990294,None,space,0.34312773701094557,12.039079112990294,None,12.43962532900332,None,13.755546022992348,None,13.755546022992348,None,13.755546022992348,None,0.5659010572853731,None,13.22319192100258,None,,,,,,
